length,num_words,num_urls,has_ip_url,num_exclamations,num_dollars,num_percents,special_char_ratio,upper_ratio,digit_ratio,unique_word_ratio,suspicious_words,label
207,41,0,0,0,0,0,0.03365384615384615,0.0,0.04807692307692308,0.8571428571428571,0,0
954,180,0,0,0,0,0,0.019895287958115182,0.0,0.0,0.6629834254143646,0,0
777,73,5,0,0,0,0,0.23393316195372751,0.0,0.016709511568123392,0.7837837837837838,2,0
6638,1249,0,0,3,8,0,0.03615002259376412,0.0,0.011598132248832655,0.3672,1,1
361,77,0,0,0,0,0,0.06353591160220995,0.0,0.019337016574585635,0.717948717948718,0,1
355,76,0,0,0,0,1,0.0449438202247191,0.0,0.0056179775280898875,0.7792207792207793,0,1
1027,213,0,0,0,0,0,0.053501945525291826,0.0,0.07392996108949416,0.5046728971962616,1,0
170,48,0,0,0,0,0,0.1111111111111111,0.0,0.14035087719298245,0.5102040816326531,0,0
436,96,0,0,1,2,0,0.043478260869565216,0.0,0.020594965675057208,0.6907216494845361,1,1
3389,240,0,0,8,4,0,0.05457227138643068,0.0,0.0035398230088495575,0.7842323651452282,2,1
2157,383,0,0,0,0,0,0.04170528266913809,0.0,0.0366079703429101,0.4973958333333333,0,0
196,22,1,0,0,0,0,0.08629441624365482,0.0,0.06091370558375635,0.9565217391304348,1,0
613,102,0,0,1,0,0,0.04234527687296417,0.0,0.0,0.8058252427184466,1,1
1204,158,0,0,0,0,0,0.008298755186721992,0.0,0.0,0.949685534591195,0,1
1621,211,0,0,2,0,1,0.09124537607891492,0.0,0.02836004932182491,0.6462264150943396,2,1
871,168,0,0,1,0,0,0.02522935779816514,0.0,0.009174311926605505,0.5976331360946746,0,0
1484,306,0,0,42,0,0,0.0707070707070707,0.0,0.03973063973063973,0.16612377850162866,0,0
1557,297,0,0,0,0,0,0.04236200256739409,0.0,0.02053915275994865,0.4966442953020134,0,0
452,73,0,0,0,0,0,0.08167770419426049,0.0,0.0728476821192053,0.8648648648648649,1,1
819,140,0,0,1,0,1,0.07682926829268293,0.0,0.015853658536585366,0.7801418439716312,0,0
320,75,0,0,0,0,0,0.04672897196261682,0.0,0.0,0.7763157894736842,0,1
2183,498,0,0,0,0,0,0.09935897435897435,0.0,0.021062271062271064,0.29458917835671344,1,0
1656,239,0,0,0,0,0,0.012070006035003017,0.0,0.0012070006035003018,0.8708333333333333,2,1
438,86,0,0,0,0,0,0.022779043280182234,0.0,0.00683371298405467,0.8620689655172413,0,1
450,81,0,0,1,0,1,0.022172949002217297,0.0,0.0066518847006651885,0.8292682926829268,0,1
474,94,0,0,0,0,0,0.023157894736842106,0.0,0.0,0.7157894736842105,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
260,34,2,0,7,0,0,0.1111111111111111,0.0,0.0,0.8,2,1
521,100,0,0,0,0,0,0.02681992337164751,0.0,0.0019157088122605363,0.7326732673267327,2,1
510,74,1,0,0,0,0,0.1506849315068493,0.0,0.03718199608610567,0.8,0,0
636,157,0,0,1,8,0,0.07692307692307693,0.0,0.11773940345368916,0.4936708860759494,0,0
38,8,0,0,0,0,0,0.0,0.0,0.0,0.8888888888888888,1,1
1930,333,0,0,1,0,0,0.07819782496116003,0.0,0.0020714655618850335,0.6497005988023952,0,0
452,112,0,0,0,2,0,0.10154525386313466,0.0,0.006622516556291391,0.584070796460177,0,1
299,66,0,0,0,0,0,0.07333333333333333,0.0,0.05,0.5970149253731343,0,1
1102,151,3,0,0,8,0,0.08340888485947416,0.0,0.056210335448776065,0.7697368421052632,0,0
879,118,0,0,0,0,1,0.010227272727272727,0.0,0.003409090909090909,0.9327731092436975,0,1
185,39,0,0,0,0,0,0.03763440860215054,0.0,0.026881720430107527,0.775,0,1
45,8,0,0,0,0,0,0.043478260869565216,0.0,0.0,0.8888888888888888,0,1
665,157,0,0,4,0,0,0.057057057057057055,0.0,0.006006006006006006,0.5822784810126582,0,1
111,23,0,0,0,0,0,0.03571428571428571,0.0,0.0,0.7083333333333334,0,0
299,65,0,0,0,2,0,0.04,0.0,0.03,0.9090909090909091,0,1
689,162,0,0,0,0,0,0.04492753623188406,0.0,0.09130434782608696,0.5828220858895705,1,0
1038,93,2,0,0,0,0,0.3224254090471607,0.0,0.04427333974975938,0.851063829787234,0,0
4026,728,0,0,3,0,0,0.02905388626769307,0.0,0.02607400049664763,0.47050754458161864,2,1
46,12,0,0,0,0,0,0.10638297872340426,0.0,0.0,0.6923076923076923,0,1
1135,209,0,0,4,0,0,0.027288732394366196,0.0,0.01232394366197183,0.6476190476190476,3,1
51,13,0,0,1,0,0,0.057692307692307696,0.0,0.0,0.8571428571428571,0,1
1117,157,3,0,0,0,0,0.05366726296958855,0.0,0.008050089445438283,0.6708860759493671,3,1
231,48,0,0,0,0,0,0.034482758620689655,0.0,0.01293103448275862,0.7551020408163265,0,0
7044,1255,0,0,0,1,0,0.0319375443577005,0.0,0.017317246273953157,0.39012738853503187,1,0
313,71,0,0,2,0,0,0.06687898089171974,0.0,0.006369426751592357,0.6805555555555556,3,1
988,184,0,0,0,0,0,0.023255813953488372,0.0,0.004044489383215369,0.5351351351351351,0,0
645,141,0,0,0,0,0,0.06346749226006192,0.0,0.030959752321981424,0.7112676056338029,0,1
1052,128,2,0,0,0,0,0.20417853751187084,0.0,0.09686609686609686,0.7906976744186046,1,0
1326,158,3,0,0,0,0,0.2592313489073097,0.0,0.009796533534287867,0.7735849056603774,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
944,186,0,0,3,0,0,0.020105820105820106,0.0,0.01904761904761905,0.49732620320855614,1,0
449,65,1,0,0,0,0,0.06222222222222222,0.0,0.0,0.9090909090909091,0,1
2042,317,5,0,4,2,2,0.1395007342143906,0.0,0.008321096426823299,0.5157232704402516,2,1
1196,132,4,0,1,2,0,0.15204678362573099,0.0,0.009189640768588136,0.8120300751879699,0,1
9488,1764,0,0,6,12,4,0.0353040362525029,0.0,0.00853619981030667,0.31728045325779036,7,1
1724,303,0,0,0,0,0,0.03072463768115942,0.0,0.0,0.4934210526315789,1,0
600,98,1,0,0,0,0,0.17803660565723795,0.0,0.033277870216306155,0.7171717171717171,0,0
277,63,0,0,0,0,0,0.09352517985611511,0.0,0.07194244604316546,0.53125,0,0
1615,462,0,0,7,1,1,0.15965346534653466,0.0,0.03094059405940594,0.31317494600431967,1,1
1125,283,0,0,2,0,0,0.13232682060390763,0.0,0.0497335701598579,0.30985915492957744,0,0
361,46,1,0,0,0,0,0.19889502762430938,0.0,0.0,0.8936170212765957,0,0
1091,140,5,0,0,0,0,0.19047619047619047,0.0,0.0018315018315018315,0.7446808510638298,0,0
1073,196,1,0,0,0,0,0.1452513966480447,0.0,0.030726256983240222,0.6243654822335025,0,0
1531,317,0,0,45,0,0,0.07180156657963446,0.0,0.0391644908616188,0.16352201257861634,0,0
961,213,0,0,0,0,0,0.036382536382536385,0.0,0.04781704781704782,0.5560747663551402,0,0
1241,313,0,0,2,17,0,0.11996779388083736,0.0,0.11272141706924316,0.31528662420382164,0,1
1270,157,4,0,3,0,0,0.25885129819040126,0.0,0.016522423288749016,0.5632911392405063,0,0
3205,602,0,0,1,2,1,0.03212726138490331,0.0,0.05458515283842795,0.4859038142620232,0,0
1116,180,1,0,0,0,7,0.1692032229185318,0.0,0.010743061772605193,0.5580110497237569,0,0
151,30,0,0,0,0,0,0.02631578947368421,0.0,0.0,0.7096774193548387,0,0
3548,708,0,0,0,0,0,0.05973513665821358,0.0,0.013524936601859678,0.4414668547249647,1,0
929,174,0,0,1,0,0,0.02795698924731183,0.0,0.0064516129032258064,0.5942857142857143,1,1
1210,247,0,0,0,3,0,0.061932287365813375,0.0,0.01568951279933939,0.5201612903225806,0,0
240,24,0,0,0,0,0,0.004149377593360996,0.0,0.0,0.96,0,1
591,87,2,0,0,0,0,0.09628378378378379,0.0,0.0,0.6704545454545454,0,0
2054,251,1,0,1,0,6,0.2569343065693431,0.0,0.040389294403892946,0.503968253968254,0,0
1283,226,1,0,0,2,0,0.08099688473520249,0.0,0.001557632398753894,0.6431718061674009,0,0
2307,400,0,0,0,0,3,0.015164644714038129,0.0,0.008665511265164644,0.428927680798005,0,0
197,23,1,0,0,0,0,0.11616161616161616,0.0,0.15656565656565657,0.9166666666666666,1,0
639,137,0,0,3,5,0,0.0609375,0.0,0.0625,0.644927536231884,1,1
1618,281,0,0,7,0,0,0.03767757875231625,0.0,0.022235948116121063,0.5531914893617021,3,1
10260,2118,0,0,4,0,0,0.04872819413312543,0.0,0.0008771074943962577,0.3081642284096272,0,0
1276,282,0,0,0,3,0,0.03837118245888802,0.0,0.04072043852779953,0.4840989399293286,1,1
358,71,0,0,0,0,0,0.04456824512534819,0.0,0.03064066852367688,0.6388888888888888,0,0
2384,373,3,0,5,1,0,0.09979035639412998,0.0,0.026415094339622643,0.6149732620320856,1,0
917,204,0,0,2,0,0,0.06862745098039216,0.0,0.04793028322440087,0.5121951219512195,3,1
7124,1234,0,0,0,0,0,0.058105263157894736,0.0,0.005894736842105263,0.5133603238866397,0,0
861,103,2,0,1,0,0,0.17865429234338748,0.0,0.0069605568445475635,0.8173076923076923,0,0
1440,301,0,0,1,0,0,0.033310201249132546,0.0,0.002775850104094379,0.5860927152317881,0,1
704,159,0,0,2,0,0,0.05673758865248227,0.0,0.09361702127659574,0.7125,1,1
509,57,0,0,0,0,0,0.34901960784313724,0.0,0.08235294117647059,0.8275862068965517,0,1
893,223,0,0,0,0,0,0.15100671140939598,0.0,0.02237136465324385,0.3794642857142857,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
18091,2612,0,0,75,51,0,0.11485739553393765,0.0,0.025038691134202963,0.4305396096440873,3,1
1222,228,0,0,0,0,0,0.019623875715453803,0.0,0.02698282910874898,0.5589519650655022,0,0
697,91,2,0,9,1,1,0.15329512893982808,0.0,0.008595988538681949,0.8260869565217391,3,1
1583,287,0,0,0,0,0,0.02462121212121212,0.0,0.005050505050505051,0.5486111111111112,3,1
5176,1116,0,0,6,10,0,0.04210932972764149,0.0,0.07359474599188719,0.38316920322291853,1,1
2717,532,0,0,0,0,0,0.04562178072111847,0.0,0.0033112582781456954,0.4202626641651032,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
509,97,0,0,0,0,0,0.050980392156862744,0.0,0.03333333333333333,0.673469387755102,0,0
3,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
641,146,0,0,1,0,0,0.0514018691588785,0.0,0.08722741433021806,0.7210884353741497,3,1
2433,457,0,0,0,0,0,0.03204601479046836,0.0,0.020542317173377157,0.5218340611353712,2,0
638,137,0,0,3,5,0,0.06103286384976526,0.0,0.06259780907668232,0.6376811594202898,1,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
5161,1115,0,0,2,0,0,0.05637349864393646,0.0,0.000581170089112747,0.3602150537634409,0,0
1485,254,0,0,0,0,0,0.039030955585464336,0.0,0.005383580080753701,0.5058823529411764,0,0
122,24,0,0,0,0,0,0.04878048780487805,0.0,0.016260162601626018,0.84,0,1
2978,492,0,0,2,3,2,0.019133937562940583,0.0,0.003356831151393085,0.49290060851926976,9,1
2410,268,0,0,0,0,0,0.013272501036914143,0.0,0.0,0.8141263940520446,0,1
1712,265,0,0,0,0,0,0.013426736719206071,0.0,0.0542907180385289,0.6353383458646616,2,0
400,51,1,0,0,0,0,0.20199501246882792,0.0,0.0,0.8653846153846154,0,0
1081,186,1,0,0,0,0,0.08595194085027727,0.0,0.026802218114602587,0.7112299465240641,0,0
231,43,0,0,4,0,0,0.15517241379310345,0.0,0.008620689655172414,0.6136363636363636,2,1
925,173,0,0,2,0,0,0.032397408207343416,0.0,0.0,0.5804597701149425,4,1
1804,519,0,0,0,0,2,0.15457063711911356,0.0,0.043213296398891966,0.27692307692307694,1,1
740,121,2,0,0,0,0,0.09446693657219973,0.0,0.001349527665317139,0.7377049180327869,0,0
86,18,0,0,0,0,0,0.04597701149425287,0.0,0.06896551724137931,0.9473684210526315,0,1
575,102,0,0,3,0,0,0.057291666666666664,0.0,0.0,0.6504854368932039,2,1
2205,366,2,0,1,0,0,0.13825929283771532,0.0,0.015412511332728921,0.5912806539509536,2,0
230,21,0,0,0,0,0,0.0,0.0,0.0,0.9545454545454546,0,1
1469,238,0,0,1,0,0,0.02585034013605442,0.0,0.004081632653061225,0.8326359832635983,0,1
1048,143,4,0,1,0,0,0.09342230695900858,0.0,0.023832221163012392,0.7916666666666666,0,0
1629,296,0,0,0,0,0,0.025153374233128835,0.0,0.012269938650306749,0.6363636363636364,2,0
636,137,0,0,3,5,0,0.061224489795918366,0.0,0.06279434850863422,0.644927536231884,1,1
3238,555,0,0,0,0,0,0.031491200987959246,0.0,0.01018832973139858,0.4856115107913669,0,0
65,12,0,0,0,0,0,0.015151515151515152,0.0,0.0,0.6153846153846154,0,0
1601,296,0,0,0,0,0,0.06554307116104868,0.0,0.003121098626716604,0.6363636363636364,0,0
1153,272,0,0,1,0,0,0.07279029462738301,0.0,0.0415944540727903,0.4358974358974359,0,0
2096,342,2,0,0,0,0,0.06056270863137816,0.0,0.015259895088221268,0.6355685131195336,0,0
581,120,0,0,0,0,0,0.03951890034364261,0.0,0.03608247422680412,0.5950413223140496,2,0
4649,876,0,0,0,6,0,0.024946236559139787,0.0,0.006236559139784947,0.44241733181299886,8,0
1856,295,2,0,0,0,0,0.14808831448572968,0.0,0.0032310177705977385,0.6283783783783784,0,0
44,10,0,0,0,0,0,0.044444444444444446,0.0,0.0,0.9090909090909091,0,0
55,11,0,0,0,0,0,0.03571428571428571,0.0,0.14285714285714285,0.9166666666666666,0,0
3262,565,5,0,0,0,0,0.09561752988047809,0.0,0.030340177750536317,0.5477031802120141,0,0
244,48,0,0,1,0,0,0.0326530612244898,0.0,0.004081632653061225,0.9183673469387755,0,1
3628,719,0,0,0,0,0,0.061724993111049876,0.0,0.04381372278864701,0.4638888888888889,0,0
387,83,0,0,1,1,2,0.05154639175257732,0.0,0.028350515463917526,0.7738095238095238,2,1
2603,479,0,0,0,0,0,0.03379416282642089,0.0,0.0019201228878648233,0.46458333333333335,1,0
1115,203,0,0,1,0,0,0.03046594982078853,0.0,0.02867383512544803,0.6176470588235294,3,0
713,147,0,0,2,0,1,0.047619047619047616,0.0,0.0028011204481792717,0.6351351351351351,0,1
592,73,2,0,0,0,0,0.1905564924114671,0.0,0.045531197301854974,0.7702702702702703,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
558,131,0,0,0,0,0,0.05366726296958855,0.0,0.08944543828264759,0.553030303030303,0,0
4237,887,0,0,1,0,4,0.056394525719679095,0.0,0.0075507314771118455,0.4436936936936937,0,0
211,23,1,0,0,0,0,0.13679245283018868,0.0,0.13679245283018868,0.9583333333333334,1,0
551,102,0,0,0,0,0,0.03804347826086957,0.0,0.007246376811594203,0.7378640776699029,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
2073,446,0,0,0,0,0,0.08389585342333655,0.0,0.01446480231436837,0.40268456375838924,0,0
3227,611,0,0,0,2,0,0.0563816604708798,0.0,0.027881040892193308,0.4133986928104575,1,0
639,137,0,0,3,5,0,0.0609375,0.0,0.0625,0.644927536231884,1,1
91,18,0,0,0,0,0,0.06521739130434782,0.0,0.05434782608695652,0.8421052631578947,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
541,95,0,0,0,0,0,0.02214022140221402,0.0,0.02214022140221402,0.65625,0,0
672,142,0,0,0,0,0,0.04309063893016345,0.0,0.07578008915304606,0.7412587412587412,4,1
1655,238,1,0,1,12,0,0.10748792270531402,0.0,0.019927536231884056,0.6820083682008368,0,0
121,31,0,0,0,0,0,0.05737704918032787,0.0,0.0,0.78125,0,1
84,23,0,0,0,0,0,0.09411764705882353,0.0,0.1411764705882353,0.75,0,0
666,129,0,0,0,0,0,0.16041979010494753,0.0,0.026986506746626688,0.5,0,0
1156,173,1,0,0,0,0,0.08210890233362143,0.0,0.00432152117545376,0.7298850574712644,0,0
7565,1466,0,0,0,5,0,0.04070843246100978,0.0,0.007137192704203013,0.3830947511929107,1,1
375,97,0,0,3,0,3,0.08776595744680851,0.0,0.023936170212765957,0.5204081632653061,1,1
2719,525,0,0,5,2,0,0.03602941176470588,0.0,0.025735294117647058,0.45817490494296575,5,1
1613,332,0,0,0,0,0,0.020446096654275093,0.0,0.006815365551425031,0.5285285285285285,1,1
16351,2738,0,0,26,19,4,0.055956457925636006,0.0,0.010640900195694716,0.3727637824023366,6,1
791,166,0,0,4,0,0,0.03282828282828283,0.0,0.006313131313131313,0.6526946107784432,0,0
267,52,0,0,0,0,0,0.026119402985074626,0.0,0.007462686567164179,0.7924528301886793,0,1
127,31,0,0,0,0,0,0.078125,0.0,0.1015625,0.71875,0,0
1561,251,1,0,0,1,0,0.06274007682458387,0.0,0.006402048655569782,0.6468253968253969,0,0
966,146,0,0,1,1,0,0.022750775594622543,0.0,0.0031023784901758012,0.8639455782312925,0,1
1334,274,0,0,0,2,0,0.051685393258426963,0.0,0.00599250936329588,0.4618181818181818,1,1
283,63,0,0,0,0,0,0.09154929577464789,0.0,0.09154929577464789,0.53125,0,0
491,145,0,0,0,0,0,0.1524390243902439,0.0,0.07723577235772358,0.3356164383561644,0,0
529,60,2,0,0,0,0,0.2641509433962264,0.0,0.0,0.8360655737704918,0,0
283,65,0,0,0,0,1,0.08098591549295775,0.0,0.02464788732394366,0.5606060606060606,0,1
560,126,0,0,0,0,0,0.06951871657754011,0.0,0.035650623885918005,0.6929133858267716,0,1
907,189,0,0,4,1,1,0.0671806167400881,0.0,0.028634361233480177,0.6105263157894737,0,1
449,40,1,0,0,0,0,0.3244444444444444,0.0,0.015555555555555555,0.926829268292683,0,0
16999,2409,29,0,14,1,1,0.11794117647058823,0.0,0.010588235294117647,0.5381742738589211,3,0
3586,917,0,0,4,32,0,0.057150822414273765,0.0,0.1714524672428213,0.38562091503267976,1,1
4428,886,0,0,0,0,13,0.03273876721607586,0.0,0.023481598554978552,0.36302142051860203,3,0
201,27,1,0,0,0,0,0.08415841584158416,0.0,0.07920792079207921,0.9285714285714286,1,0
105,21,0,0,0,0,0,0.02830188679245283,0.0,0.0,0.9090909090909091,0,0
2529,425,0,0,0,1,0,0.041501976284584984,0.0,0.003952569169960474,0.5492957746478874,3,1
292,69,0,0,0,0,0,0.06825938566552901,0.0,0.19112627986348124,0.7428571428571429,0,0
392,91,0,0,0,0,0,0.061068702290076333,0.0,0.005089058524173028,0.6413043478260869,0,0
317,55,0,0,0,0,0,0.07547169811320754,0.0,0.015723270440251572,0.8214285714285714,0,0
545,62,3,0,0,0,0,0.09706959706959707,0.0,0.07875457875457875,0.8412698412698413,0,0
916,144,1,0,5,0,0,0.1395856052344602,0.0,0.03925845147219193,0.7241379310344828,0,0
782,113,1,0,0,2,0,0.17113665389527458,0.0,0.0,0.7192982456140351,0,0
620,93,1,0,0,0,0,0.05958132045088567,0.0,0.04830917874396135,0.7872340425531915,1,0
720,91,2,0,1,0,0,0.21359223300970873,0.0,0.008321775312066574,0.8695652173913043,0,0
1110,173,1,0,0,0,0,0.050405040504050404,0.0,0.0063006300630063005,0.764367816091954,0,0
305,40,1,0,5,0,0,0.10457516339869281,0.0,0.0,0.926829268292683,0,0
896,91,0,0,0,0,0,0.09698996655518395,0.0,0.07246376811594203,0.8586956521739131,0,1
2454,620,0,0,26,10,0,0.07657841140529531,0.0,0.027291242362525458,0.3977455716586151,2,1
1101,176,2,0,1,0,0,0.0852994555353902,0.0,0.017241379310344827,0.7570621468926554,0,0
585,131,0,0,0,0,0,0.06313993174061433,0.0,0.025597269624573378,0.553030303030303,0,0
3079,719,0,0,2,0,0,0.07272727272727272,0.0,0.0022727272727272726,0.3402777777777778,0,0
478,105,0,0,0,0,0,0.027139874739039668,0.0,0.04175365344467641,0.5188679245283019,1,0
254,44,0,0,4,0,0,0.0196078431372549,0.0,0.0,0.8222222222222222,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
356,74,0,0,0,2,0,0.058823529411764705,0.0,0.06162464985994398,0.5866666666666667,1,0
596,54,2,0,2,0,0,0.288107202680067,0.0,0.005025125628140704,0.8545454545454545,1,0
1305,169,4,0,0,0,0,0.08039816232771822,0.0,0.01761102603369066,0.7529411764705882,0,0
893,229,0,0,0,0,0,0.1342281879194631,0.0,0.0,0.33043478260869563,0,1
856,180,0,0,0,0,0,0.03267211201866978,0.0,0.008168028004667444,0.6906077348066298,0,1
2688,509,0,0,1,0,0,0.02863518036444775,0.0,0.024916325771662327,0.4215686274509804,3,0
244,52,0,0,1,0,0,0.044897959183673466,0.0,0.00816326530612245,0.8113207547169812,0,0
3728,709,0,0,0,0,0,0.019844462322338427,0.0,0.0037543577366586215,0.4028169014084507,2,0
819,198,0,0,0,0,0,0.05609756097560976,0.0,0.03902439024390244,0.5778894472361809,0,0
227,32,1,0,0,0,0,0.07894736842105263,0.0,0.0,0.9393939393939394,0,0
82,6,0,0,0,0,0,0.0963855421686747,0.0,0.10843373493975904,0.8571428571428571,0,1
25,5,0,0,0,0,0,0.038461538461538464,0.0,0.0,0.8333333333333334,0,0
12117,2071,0,0,0,0,0,0.031028222478956924,0.0,0.012295758375969633,0.3605212355212355,1,0
389,57,0,0,0,0,0,0.028205128205128206,0.0,0.05128205128205128,0.8620689655172413,0,1
1014,202,0,0,2,0,1,0.03940886699507389,0.0,0.006896551724137931,0.625615763546798,0,1
236,58,0,0,2,0,1,0.06329113924050633,0.0,0.03375527426160337,0.7796610169491526,0,1
2054,290,2,0,0,2,1,0.08661800486618004,0.0,0.004379562043795621,0.6563573883161512,2,1
3566,603,2,0,0,0,0,0.06335856462012895,0.0,0.005046257359125316,0.554635761589404,3,0
5930,858,0,0,1,0,0,0.07300623840836284,0.0,0.02832574607991907,0.5890570430733411,3,0
954,244,0,0,0,1,0,0.13089005235602094,0.0,0.010471204188481676,0.37142857142857144,1,1
1711,273,1,0,1,2,1,0.029789719626168224,0.0,0.005257009345794392,0.6459854014598541,2,1
3500,500,0,0,5,11,2,0.2136532419308769,0.0,0.05169951442445016,0.6047904191616766,1,1
7736,1597,0,0,12,9,5,0.035155745120847876,0.0,0.01874111412692258,0.2878598247809762,10,1
1999,357,0,0,0,1,3,0.021,0.0,0.0065,0.5754189944134078,5,1
212,67,0,0,0,0,0,0.15023474178403756,0.0,0.018779342723004695,0.4117647058823529,0,1
2031,419,0,0,0,1,3,0.025590551181102362,0.0,0.008858267716535433,0.5095238095238095,3,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
331,61,0,0,1,0,0,0.04216867469879518,0.0,0.0,0.7741935483870968,0,0
279,55,0,0,0,0,0,0.02857142857142857,0.0,0.02142857142857143,0.7321428571428571,0,0
471,85,0,0,0,0,0,0.014830508474576272,0.0,0.00847457627118644,0.7558139534883721,0,0
3492,495,0,0,4,0,0,0.08731749212711136,0.0,0.04008016032064128,0.6068548387096774,4,1
1330,191,2,0,0,0,0,0.10894064613072878,0.0,0.018031555221637866,0.6979166666666666,0,0
5091,851,0,0,4,0,6,0.0769835035349568,0.0,0.018853102906520033,0.5598591549295775,5,0
1275,249,0,0,0,0,0,0.03761755485893417,0.0,0.0,0.524,1,0
1416,328,0,0,0,0,0,0.05857445306986592,0.0,0.02893436838390967,0.47720364741641336,0,0
284,60,0,0,0,0,0,0.03508771929824561,0.0,0.017543859649122806,0.7377049180327869,0,0
392,75,0,0,0,0,0,0.035623409669211195,0.0,0.0,0.6842105263157895,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
1153,154,3,0,0,0,0,0.0684575389948007,0.0,0.025996533795493933,0.7677419354838709,0,0
4788,556,15,0,1,0,0,0.16015869701399038,0.0,0.017540196283148884,0.6535008976660682,6,1
612,93,1,0,0,0,0,0.08809135399673736,0.0,0.0,0.8191489361702128,0,0
428,94,0,0,6,0,0,0.027972027972027972,0.0,0.009324009324009324,0.7473684210526316,0,1
527,111,0,0,2,0,0,0.05113636363636364,0.0,0.011363636363636364,0.7232142857142857,0,0
183,19,1,0,0,0,0,0.14673913043478262,0.0,0.15760869565217392,0.85,1,0
1227,175,0,0,2,1,2,0.05781758957654723,0.0,0.013029315960912053,0.7272727272727273,2,1
274,69,0,0,0,0,0,0.08727272727272728,0.0,0.03636363636363636,0.6,0,0
423,85,0,0,1,0,0,0.06132075471698113,0.0,0.01179245283018868,0.7674418604651163,0,0
382,74,0,0,1,0,0,0.04177545691906005,0.0,0.0,0.76,0,1
677,157,0,0,4,0,0,0.05604719764011799,0.0,0.0058997050147492625,0.5822784810126582,0,1
518,125,0,0,1,0,0,0.06936416184971098,0.0,0.13102119460500963,0.5873015873015873,0,0
1671,242,7,0,1,0,0,0.2230861244019139,0.0,0.028110047846889953,0.6131687242798354,1,0
2445,518,0,0,0,0,0,0.04251839738348324,0.0,0.02616516762060507,0.3622350674373796,0,0
681,114,0,0,7,0,1,0.05571847507331378,0.0,0.01906158357771261,0.6956521739130435,3,1
399,131,0,0,0,0,0,0.195,0.0,0.075,0.3181818181818182,0,0
9525,1537,0,0,2,16,13,0.13751837077472182,0.0,0.023829519210581566,0.40507152145643693,4,1
324,66,0,0,0,0,0,0.021538461538461538,0.0,0.006153846153846154,0.8507462686567164,0,1
342,29,4,0,1,0,0,0.18075801749271136,0.0,0.09329446064139942,0.9333333333333333,0,0
443,80,0,0,1,0,1,0.02027027027027027,0.0,0.013513513513513514,0.8765432098765432,0,1
4576,598,0,0,7,12,0,0.22547520209744373,0.0,0.029276818876993665,0.5709515859766278,1,1
588,82,2,0,0,0,0,0.1731748726655348,0.0,0.0,0.7108433734939759,0,0
730,172,0,0,0,0,0,0.04377564979480164,0.0,0.025991792065663474,0.5433526011560693,0,0
336,72,0,0,6,1,0,0.032640949554896145,0.0,0.0,0.7808219178082192,1,1
1846,377,0,0,5,0,0,0.041689225771521385,0.0,0.017866811044937737,0.3994708994708995,11,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
2037,359,0,0,0,0,0,0.019627085377821395,0.0,0.009813542688910697,0.5166666666666667,0,0
188,18,1,0,0,0,0,0.14285714285714285,0.0,0.15343915343915343,0.9473684210526315,1,0
527,93,0,0,0,0,0,0.08333333333333333,0.0,0.005681818181818182,0.7553191489361702,0,0
