length,num_words,num_urls,suspicious_words,special_char_ratio,label
4162,1230,0,0,0.20249819841460484,0
747,153,0,0,0.03208556149732621,0
36,6,0,0,0.0,0
456,87,0,0,0.02188183807439825,1
235,59,0,0,0.06779661016949153,1
1215,196,2,0,0.06743421052631579,0
2046,377,0,0,0.0268685881778212,0
376,49,2,0,0.11405835543766578,0
1450,265,0,0,0.044796691936595454,0
2239,616,0,0,0.07991071428571428,0
66,16,0,0,0.11940298507462686,1
1646,186,2,0,0.16454159077109898,0
1059,150,0,0,0.06415094339622641,0
833,191,0,0,0.07673860911270983,1
798,166,0,0,0.04505632040050062,1
355,69,0,0,0.03651685393258427,1
2504,423,0,0,0.035129740518962074,0
296,29,2,0,0.13131313131313133,0
1432,323,0,0,0.09490579204466155,1
953,223,0,0,0.05870020964360587,0
415,99,0,0,0.057692307692307696,1
129,29,0,0,0.038461538461538464,1
893,231,0,0,0.13534675615212527,1
84,22,0,0,0.07058823529411765,1
3548,901,0,1,0.11806142575373345,0
1376,221,3,0,0.09295570079883805,0
2022,428,0,0,0.04794859120118636,1
683,88,1,0,0.13450292397660818,0
3217,482,2,5,0.06587942821628341,1
1968,280,4,0,0.05180294565769426,1
1427,225,0,0,0.06582633053221289,1
744,161,0,0,0.053691275167785234,0
1093,206,0,0,0.033820840950639856,0
686,111,0,0,0.021834061135371178,1
309,71,0,0,0.05161290322580645,1
1642,198,6,0,0.14911746804625683,0
1140,257,0,0,0.05433829973707274,0
657,110,1,0,0.0911854103343465,0
2898,527,0,0,0.02242152466367713,1
19704,4627,0,1,0.10337477797513321,1
277,60,0,0,0.050359712230215826,0
561,66,2,0,0.1512455516014235,1
911,157,0,0,0.0756578947368421,0
462,97,0,0,0.03023758099352052,0
959,202,0,0,0.020833333333333332,0
448,79,0,0,0.0200445434298441,1
1647,311,0,0,0.04429611650485437,0
3433,637,0,0,0.0425160163075131,0
4427,787,0,0,0.03839205058717254,0
769,119,1,0,0.14415584415584415,0
665,131,0,0,0.03453453453453453,0
1085,212,0,0,0.03591160220994475,0
256,52,0,0,0.04669260700389105,1
165,34,0,0,0.04819277108433735,0
2268,359,2,0,0.08417805200528868,0
1323,292,0,0,0.05211480362537765,0
623,135,0,0,0.05929487179487179,0
2740,531,0,0,0.035388544326888,0
350,53,0,0,0.011396011396011397,1
2882,467,1,7,0.06000693721817551,1
223,48,0,0,0.049107142857142856,0
467,133,0,0,0.15598290598290598,0
1268,199,3,0,0.06698187549251379,0
7177,1986,0,1,0.14349400947339092,1
626,145,0,1,0.07496012759170653,1
1072,173,0,0,0.03075489282385834,0
1004,197,0,0,0.0527363184079602,1
5,1,0,0,0.0,1
1180,218,0,0,0.07535986452159187,0
2537,579,0,3,0.09180457052797478,0
1721,296,0,0,0.03948896631823461,1
532,152,0,0,0.14446529080675422,0
739,206,0,0,0.1662162162162162,1
721,163,0,0,0.055401662049861494,0
1521,299,0,0,0.022996057818659658,0
2325,415,2,0,0.1122098022355976,0
941,202,0,0,0.049893842887473464,1
436,70,0,0,0.02745995423340961,1
4059,769,0,0,0.026600985221674877,1
151,40,0,0,0.07894736842105263,0
73,20,0,0,0.08108108108108109,1
1137,314,0,0,0.13884007029876977,0
938,202,0,0,0.05005324813631523,1
1834,303,2,0,0.15803814713896458,0
5,1,0,0,0.0,1
6026,1091,0,3,0.027874564459930314,0
322,22,2,0,0.15170278637770898,0
1500,226,2,2,0.04930046635576282,1
2858,623,0,1,0.041273172437915354,1
777,187,0,0,0.08354755784061697,1
459,130,0,0,0.14565217391304347,1
1666,235,4,0,0.21295740851829634,0
130,32,0,0,0.08396946564885496,0
521,71,1,0,0.05172413793103448,1
338,79,0,0,0.061946902654867256,1
791,141,0,1,0.06818181818181818,0
219,33,0,0,0.013636363636363636,1
330,47,0,0,0.012084592145015106,1
3570,669,0,2,0.027723326799215905,0
2254,450,0,0,0.03680709534368071,1
657,91,2,0,0.12310030395136778,0
369,84,0,0,0.043243243243243246,0
315,36,1,0,0.1550632911392405,0
1963,390,0,0,0.03665987780040733,0
180,20,1,0,0.143646408839779,0
592,73,2,0,0.18887015177065766,0
709,85,2,0,0.23098591549295774,0
59,15,0,0,0.08333333333333333,1
445,109,0,0,0.06278026905829596,0
8626,1508,0,4,0.049495769097020983,1
11557,1794,0,1,0.1271846340197266,0
380,98,0,0,0.05249343832020997,1
907,110,3,0,0.18061674008810572,1
7254,1439,0,1,0.0456237077877326,0
502,74,1,0,0.06958250497017893,0
395,80,0,0,0.03787878787878788,0
279,63,0,0,0.09285714285714286,0
5342,1112,0,2,0.044544263522365714,1
666,111,0,0,0.09145427286356822,1
1746,293,1,1,0.0658271322266743,0
1567,227,0,0,0.07971938775510204,1
3822,607,5,0,0.05728485482605284,0
817,138,0,0,0.06601466992665037,0
619,127,0,0,0.027419354838709678,0
1297,192,2,0,0.07781201848998459,0
1921,503,0,1,0.10926118626430802,0
3050,557,0,0,0.02753195673549656,1
847,163,0,0,0.0330188679245283,0
202,27,1,0,0.10344827586206896,0
3073,593,0,1,0.024398178269355888,0
279,63,0,0,0.09285714285714286,0
624,132,0,0,0.056,1
555,98,0,0,0.019784172661870502,0
50,10,0,0,0.0,1
2661,527,0,0,0.04244928625093914,1
310,86,0,0,0.09646302250803858,0
1754,427,0,0,0.08433048433048433,1
383,92,0,0,0.07552083333333333,1
216,43,0,0,0.06912442396313365,0
1454,351,0,0,0.1161512027491409,0
2634,525,0,0,0.03795066413662239,1
857,184,0,0,0.054778554778554776,0
269,25,2,0,0.16666666666666666,0
3596,654,0,0,0.03308312482624409,0
3486,604,0,0,0.027817608259248637,1
4847,891,0,5,0.020833333333333332,0
1093,279,0,0,0.5118829981718465,1
2797,492,0,0,0.04145818441744103,0
718,118,1,0,0.15159944367176634,0
649,70,2,0,0.31846153846153846,1
1633,337,0,0,0.02937576499388005,0
1543,372,0,0,0.08549222797927461,1
1452,327,0,0,0.0956641431520991,1
900,161,0,0,0.017758046614872364,0
687,120,1,0,0.07994186046511628,0
3730,566,3,0,0.0838917180380595,0
362,73,0,0,0.04132231404958678,0
1044,186,0,0,0.05741626794258373,0
829,110,2,0,0.2253012048192771,0
920,238,0,0,0.14115092290988057,1
2203,282,2,0,0.22731397459165154,0
50,12,0,0,0.058823529411764705,1
2911,419,3,0,0.09684065934065934,0
743,132,0,0,0.030913978494623656,1
1003,173,0,0,0.0249003984063745,0
198,42,0,0,0.035175879396984924,1
4335,767,0,1,0.1658210332103321,1
178,42,0,0,0.061452513966480445,0
2797,354,0,0,0.08327376697641173,1
1035,196,0,0,0.03667953667953668,0
5,1,0,0,0.0,1
192,51,0,0,0.12953367875647667,0
955,144,1,0,0.05439330543933055,0
5915,835,5,1,0.11511156186612576,0
3361,746,0,4,0.05145746579417014,0
1082,227,0,0,0.057248384118190214,0
234,54,0,0,0.03829787234042553,1
6300,1637,0,16,0.1453737501983812,0
71,13,0,0,0.041666666666666664,1
1650,181,4,0,0.3004239854633555,0
2127,272,3,0,0.12359022556390978,0
7278,1353,0,0,0.032696799010853136,1
8108,1568,0,2,0.03650265137501541,1
853,195,0,1,0.06674473067915691,0
949,189,0,0,0.0431578947368421,0
23440,4540,0,2,0.034384198626338465,0
1659,307,1,0,0.05783132530120482,0
477,83,0,0,0.01882845188284519,1
607,163,0,0,0.12006578947368421,1
477,99,0,0,0.06485355648535565,0
4550,1158,0,0,0.1026148099318831,1
327,61,0,0,0.012195121951219513,1
103,6,1,0,0.22115384615384615,0
423,91,0,0,0.04716981132075472,1
7748,1468,5,0,0.08736611175635565,0
637,137,0,0,0.061128526645768025,1
673,115,1,1,0.09792284866468842,0
360,86,0,0,0.05817174515235457,0
99,5,1,0,0.23,0
296,66,0,0,0.026936026936026935,1
978,150,0,0,0.015321756894790603,1
11388,1901,7,1,0.07796997102467293,0
821,206,0,0,0.09854014598540146,0
1508,321,0,0,0.04506295559973492,0
2909,671,0,0,0.07766323024054983,0
663,150,0,0,0.04066265060240964,1
1374,344,0,0,0.08436363636363636,1
947,298,0,0,0.14135021097046413,1
2786,411,0,0,0.18191603875134554,0
1205,240,0,1,0.03233830845771144,1
2959,661,0,1,0.10540540540540541,0
637,128,0,0,0.0438871473354232,1
177,33,0,0,0.0449438202247191,0
122,35,0,0,0.17073170731707318,1
189,38,0,1,0.031578947368421054,1
1804,317,0,2,0.04764542936288089,1
862,194,0,0,0.05098493626882966,0
709,110,0,0,0.07464788732394366,1
1519,291,0,0,0.025,0
233,60,0,0,0.07692307692307693,1
2358,493,0,0,0.052988554472233995,0
341,67,0,0,0.038011695906432746,0
1075,218,0,0,0.056691449814126396,0
404,72,0,0,0.027160493827160494,0
506,89,0,0,0.03944773175542406,1
323,29,2,0,0.2777777777777778,0
794,139,0,0,0.026415094339622643,0
738,176,0,0,0.06630581867388363,1
589,127,0,0,0.04576271186440678,0
1146,247,0,0,0.037489102005231034,1
176,49,0,0,0.062146892655367235,0
85139,12997,0,21,0.0366220342964529,0
39,8,0,0,0.0,1
1083,404,0,0,0.5608856088560885,1
381,56,1,0,0.1387434554973822,0
83,17,0,1,0.047619047619047616,1
2957,382,0,1,0.008113590263691683,1
1055,179,0,0,0.07102272727272728,0
936,109,2,0,0.3319103521878335,0
3187,450,5,1,0.10131744040150564,1
797,99,1,0,0.15789473684210525,0
6040,1220,0,0,0.056613143519284884,0
1517,172,2,0,0.14097496706192358,1
279,63,0,0,0.09285714285714286,0
350,57,0,0,0.08831908831908832,0
16946,3346,0,0,0.030093821915383255,0
41,10,0,0,0.047619047619047616,1
259,50,0,0,0.03461538461538462,1
931,189,0,0,0.06545064377682404,1
2308,550,0,0,0.0822867042009528,0
7345,1422,0,0,0.037163081949360195,0
2506,614,0,0,0.08575987235739928,0
1123,133,6,0,0.09163701067615658,1
3653,670,0,0,0.027914614121510674,1
3343,552,0,1,0.02242822966507177,0
310,61,0,0,0.01929260450160772,0
2109,385,0,0,0.043601895734597156,1
1291,133,0,0,0.05263157894736842,1
5,1,0,0,0.0,1
5,1,0,0,0.0,1
875,139,1,0,0.0547945205479452,0
32,7,0,0,0.0,1
1196,24,2,0,0.8905597326649958,1
767,91,3,0,0.17838541666666666,0
236,56,0,0,0.07172995780590717,1
81,22,0,0,0.08536585365853659,0
1651,315,0,0,0.04055690072639225,0
11754,2739,0,0,0.0818375159506593,0
346,89,0,0,0.08069164265129683,1
1046,244,0,1,0.045845272206303724,0
917,204,0,0,0.06318082788671024,0
340,72,0,0,0.03519061583577713,0
1430,280,0,0,0.03004891684136967,0
660,150,0,0,0.04084720121028744,1
290,43,0,0,0.013745704467353952,1
754,87,3,0,0.17350993377483442,0
946,226,0,0,0.05279831045406547,0
4943,945,0,0,0.057241100323624595,0
966,173,0,0,0.009307135470527405,1
6729,1318,0,0,0.0575037147102526,0
113,23,0,0,0.043859649122807015,0
641,116,0,0,0.017133956386292833,0
169,42,0,0,0.08823529411764706,1
344,90,0,0,0.09565217391304348,0
204,38,0,0,0.02926829268292683,1
3081,679,0,0,0.08533419857235561,0
573,96,1,0,0.059233449477351915,0
217,24,1,0,0.12844036697247707,0
190,44,0,0,0.041884816753926704,0
284,46,0,0,0.021052631578947368,1
2147,416,0,0,0.07029795158286778,0
179,34,0,1,0.016666666666666666,1
395,105,0,0,0.10101010101010101,1
1216,179,0,0,0.00657354149548069,1
1059,119,2,0,0.30849056603773584,0
2245,357,8,1,0.25244879786286734,0
737,88,3,0,0.18292682926829268,0
116,29,0,0,0.06837606837606838,0
319,46,1,0,0.075,1
646,102,1,1,0.15301391035548687,0
1580,325,0,0,0.05313092979127135,0
1450,287,0,0,0.026188835286009647,1
2278,228,11,0,0.22290478279947346,0
1044,200,0,1,0.04688995215311005,0
3888,687,0,1,0.03805605554127025,0
32,6,0,0,0.030303030303030304,0
286,60,0,0,0.017421602787456445,1
439,80,0,0,0.020454545454545454,1
932,197,0,0,0.03751339764201501,0
1811,306,2,0,0.13631346578366446,0
437,95,0,0,0.04794520547945205,1
756,160,0,0,0.04095112285336856,1
3525,556,3,2,0.05076574021554169,0
446,96,0,0,0.04697986577181208,1
1133,250,0,0,0.0564373897707231,0
396,77,0,0,0.08564231738035265,0
245,26,0,0,0.008130081300813009,1
846,131,0,0,0.12750885478158205,1
923,199,0,0,0.03463203463203463,1
84,15,0,0,0.047058823529411764,0
391,77,0,0,0.03571428571428571,0
460,73,0,0,0.015184381778741865,0
1331,235,0,0,0.017267267267267267,0
1671,312,0,0,0.017942583732057416,0
283,64,0,0,0.07394366197183098,0
154,31,0,0,0.03225806451612903,1
587,78,1,0,0.11224489795918367,1
778,159,0,0,0.05006418485237484,0
149,26,0,0,0.013333333333333334,0
309,61,0,0,0.035483870967741936,0
446,77,0,0,0.020134228187919462,1
484,110,0,0,0.06804123711340206,1
563,126,0,0,0.05319148936170213,0
1307,220,1,0,0.07415902140672782,0
1782,447,0,0,0.07851934941110487,0
444,84,0,0,0.04943820224719101,0
783,161,0,2,0.04974489795918367,0
606,168,0,0,0.12026359143327842,0
665,304,0,0,0.028528528528528527,1
727,195,0,0,0.11263736263736264,0
1400,191,1,0,0.07637401855817273,0
1049,164,2,0,0.13047619047619047,0
33,8,0,0,0.029411764705882353,1
1559,228,3,0,0.06923076923076923,1
2665,588,0,0,0.04238559639909977,1
48,10,0,0,0.061224489795918366,0
423,96,0,0,0.07311320754716981,0
1142,119,5,0,0.1679790026246719,1
894,145,1,0,0.16983240223463686,0
385,56,0,0,0.010362694300518135,1
50,8,0,0,0.0392156862745098,0
533,84,2,0,0.06179775280898876,0
752,143,0,0,0.0451527224435591,1
1820,490,0,0,0.16639209225700163,1
6259,1026,1,1,0.06693290734824281,0
1039,193,0,3,0.038461538461538464,1
3545,681,0,0,0.03327693175408911,1
632,113,0,0,0.11374407582938388,0
1605,340,0,0,0.059153175591531756,0
3165,709,0,0,0.08307012002526848,0
1093,176,0,0,0.07221206581352833,0
343,82,0,0,0.08430232558139535,0
97,21,0,0,0.08163265306122448,1
1011,181,0,0,0.030632411067193676,1
1650,416,0,0,0.08782556026650515,1
3045,468,2,0,0.0551543007222587,0
3068,573,0,1,0.04431410883023786,0
11213,1394,5,0,0.08043517032281078,0
3861,645,1,0,0.06732263076126359,0
6438,894,0,1,0.1931977015064451,1
2379,403,0,2,0.028991596638655463,0
2436,596,0,0,0.10053344275748871,0
10803,1852,0,1,0.022306553128470935,0
2508,435,0,0,0.05340773216420885,1
5999,653,1,0,0.13883333333333334,1
472,91,0,4,0.03382663847780127,0
616,142,0,0,0.08752025931928688,1
2114,422,0,0,0.029314420803782507,0
246,43,0,0,0.06072874493927125,0
759,219,0,0,0.1513157894736842,0
1072,219,0,0,0.04007455731593663,1
334,67,0,0,0.03283582089552239,1
1000,268,0,0,0.0989010989010989,0
1899,394,0,0,0.03894736842105263,0
855,223,0,0,0.1378504672897196,1
3149,493,0,0,0.1034920634920635,1
428,94,0,0,0.027972027972027972,1
1322,262,0,1,0.016628873771730914,1
535,55,2,0,0.31343283582089554,1
1147,275,0,0,0.07491289198606271,0
1286,262,0,0,0.04351204351204351,0
1194,156,1,0,0.07029288702928871,1
2001,309,1,0,0.14535464535464535,0
1975,343,1,0,0.11386639676113361,0
1337,178,1,0,0.14349775784753363,0
619,138,0,0,0.06129032258064516,0
4196,227,64,0,0.16702406480819634,1
698,159,0,0,0.05293276108726753,0
431,96,0,2,0.06712962962962964,1
299,49,0,0,0.03666666666666667,1
6652,1729,0,0,0.11558695325417105,1
671,134,0,0,0.05952380952380952,1
882,101,4,0,0.1755379388448471,0
1399,294,0,0,0.037142857142857144,0
113,23,0,0,0.043859649122807015,0
2308,443,0,22,0.028150714595062798,1
2761,529,0,1,0.035119478638667635,1
528,89,1,0,0.13799621928166353,0
936,202,0,0,0.05016008537886873,1
1037,236,0,0,0.07803468208092486,0
636,196,0,0,0.12087912087912088,1
1081,204,0,1,0.021256931608133085,0
1215,195,0,0,0.05263157894736842,1
3462,525,0,1,0.02483395899509096,1
558,99,0,0,0.02146690518783542,1
1023,215,0,0,0.033203125,0
2842,479,0,2,0.030249736194161096,0
5485,1036,0,0,0.04994531534815895,0
3089,584,0,0,0.07766990291262135,0
743,150,0,0,0.036290322580645164,1
196,22,1,0,0.08629441624365482,0
329,71,0,0,0.06363636363636363,1
1716,321,0,0,0.041933605125218404,1
1594,372,0,0,0.09216300940438872,0
1636,333,0,0,0.03665241295051924,0
11511,2035,0,4,0.024496177901320363,1
8197,1738,0,0,0.07367650646499146,0
5,1,0,0,0.0,1
2461,489,0,0,0.04467912266450041,1
5,1,0,0,0.0,1
201,44,0,0,0.0297029702970297,1
4261,835,0,0,0.031675269826372594,0
843,138,0,0,0.022511848341232227,0
5,1,0,0,0.0,1
2539,435,0,0,0.06456692913385827,1
1758,476,0,0,0.10346787947697555,0
734,159,0,0,0.034013605442176874,1
371,43,2,0,0.11559139784946236,0
1081,194,0,0,0.027726432532347505,0
315,61,0,0,0.05063291139240506,0
1616,329,0,1,0.024737167594310452,1
2771,541,0,0,0.03715728715728716,0
118,50,0,0,0.3025210084033613,1
367,93,0,0,0.07880434782608696,0
2278,373,0,0,0.025449758666081616,0
176,36,0,1,0.03389830508474576,0
1460,317,0,0,0.0485968514715948,0
115,22,0,0,0.04310344827586207,0
349,79,0,0,0.02857142857142857,1
2510,581,0,0,0.08044603743528475,0
1200,217,0,0,0.00832639467110741,0
3307,631,0,19,0.01995163240628779,1
392,85,0,0,0.035623409669211195,0
1201,160,0,0,0.008319467554076539,1
361,75,0,0,0.03591160220994475,0
1158,232,0,0,0.03192407247627265,1
509,67,1,0,0.17254901960784313,0
16057,3263,0,1,0.06277244986922406,0
1539,336,0,0,0.05584415584415584,0
582,83,1,0,0.09262435677530018,0
1196,24,2,0,0.8905597326649958,1
11931,2264,0,0,0.04701642641635937,0
1315,324,0,0,0.0911854103343465,0
739,123,1,0,0.05,1
5,1,0,0,0.0,1
827,211,0,0,0.10748792270531402,0
5,1,0,0,0.0,0
397,43,2,3,0.11055276381909548,0
99,19,0,0,0.03,0
510,99,0,0,0.04892367906066536,0
596,121,0,0,0.03015075376884422,1
7899,1558,0,3,0.03265822784810127,0
3429,619,0,0,0.036734693877551024,0
81,17,0,0,0.012195121951219513,0
50,10,0,0,0.0392156862745098,0
472,51,3,0,0.09936575052854123,0
88,19,0,0,0.033707865168539325,0
5015,864,0,0,0.07515948963317384,0
5128,1037,0,0,0.04796256580230064,0
484,123,0,0,0.05979381443298969,1
423,89,0,0,0.03773584905660377,0
2997,515,0,0,0.0333555703802535,0
795,141,1,0,0.06407035175879397,0
281,63,0,0,0.09219858156028368,0
149,27,0,0,0.03333333333333333,0
153,28,0,0,0.05844155844155844,0
277,63,0,0,0.09352517985611511,0
675,83,0,0,0.005917159763313609,1
415,92,0,0,0.0673076923076923,1
1724,355,0,0,0.02434782608695652,0
304,61,0,0,0.03934426229508197,1
3415,776,0,0,0.0822599531615925,0
436,55,1,0,0.12356979405034325,1
3815,770,0,0,0.07887840670859539,0
1903,303,1,0,0.06985294117647059,0
48,10,0,0,0.04081632653061224,1
367,85,0,0,0.07336956521739131,1
407,68,1,0,0.09803921568627451,0
3696,674,0,0,0.030835812821206385,1
1329,308,0,1,0.0481203007518797,0
382,64,0,0,0.08877284595300261,0
4917,895,0,3,0.030093533956893046,0
1306,270,0,0,0.036725325172149964,1
1135,206,0,0,0.023767605633802816,1
150,6,2,0,0.24503311258278146,0
4570,1111,0,0,0.06453730037190987,1
3005,608,0,0,0.03626081170991351,1
1412,205,3,0,0.0537862703467799,0
921,159,0,1,0.09652928416485901,0
320,65,0,0,0.018691588785046728,0
242,40,0,0,0.024691358024691357,1
434,87,0,0,0.04367816091954023,1
245,26,0,0,0.0040650406504065045,1
392,70,0,0,0.027989821882951654,1
2012,442,0,1,0.04570293094883259,1
3932,576,1,0,0.07144673277396389,0
355,87,0,0,0.05337078651685393,1
1021,143,4,0,0.25048923679060664,0
407,109,0,0,0.09803921568627451,0
5,1,0,0,0.0,1
5,1,0,0,0.0,1
1280,190,2,0,0.10382513661202186,0
401,82,0,0,0.05721393034825871,0
313,71,0,2,0.06687898089171974,1
281,71,0,0,0.0851063829787234,1
430,55,2,0,0.22505800464037123,0
1023,231,0,0,0.06640625,0
193,36,0,0,0.03608247422680412,0
5798,1106,0,0,0.05863079841351957,0
142,30,0,0,0.0979020979020979,1
252,26,0,0,0.003952569169960474,1
479,99,0,0,0.06458333333333334,0
728,204,0,0,0.16186556927297668,1
6037,1116,0,3,0.03030804902285525,1
2343,391,0,11,0.04906143344709898,1
708,98,3,0,0.14104372355430184,1
2283,479,0,1,0.03283712784588441,0
81,22,0,0,0.08536585365853659,0
360,84,0,0,0.055401662049861494,1
442,101,0,0,0.05869074492099323,0
1141,233,0,3,0.02714535901926445,1
2536,396,1,0,0.03823413480488766,0
112,6,1,0,0.20353982300884957,0
7899,1479,0,0,0.047848101265822784,0
1532,317,0,0,0.07175472928897586,0
873,157,0,0,0.02517162471395881,0
4373,1117,0,1,0.10242341106538637,1
444,94,0,0,0.024719101123595506,1
385,94,0,0,0.10103626943005181,1
152,35,0,0,0.0457516339869281,0
830,163,0,0,0.02888086642599278,1
5,1,0,0,0.0,1
2043,337,0,0,0.04794520547945205,0
3637,392,0,1,0.1366135239142386,0
124,34,0,0,0.08,0
4071,619,3,0,0.05648330058939096,0
5,1,0,0,0.0,1
2112,363,1,0,0.10411736867013724,0
5,1,0,0,0.0,1
621,139,0,0,0.04501607717041801,1
308,58,0,0,0.022653721682847898,0
433,89,0,0,0.07373271889400922,0
2907,613,0,2,0.056052269601100414,0
465,82,0,0,0.019313304721030045,1
467,81,0,0,0.021367521367521368,1
758,160,0,0,0.02766798418972332,0
1471,223,0,0,0.020380434782608696,1
5,1,0,0,0.0,0
816,140,0,0,0.01591187270501836,0
1920,168,2,0,0.25247267048412286,0
6381,1278,0,1,0.058445628329677216,0
1631,208,1,2,0.056372549019607844,1
5,1,0,0,0.0,1
106,22,0,0,0.037383177570093455,0
2460,565,0,0,0.08289313287281593,0
9472,1761,0,20,0.02037369365565291,0
5,1,0,0,0.0,1
1428,230,1,0,0.055283414975507345,0
2088,391,0,0,0.05792245093346099,1
1720,326,0,0,0.028471818710052294,0
86,19,0,0,0.08045977011494253,1
1058,149,0,0,0.1048158640226629,1
1748,354,0,0,0.06746712407089765,0
1799,344,0,0,0.05555555555555555,0
2704,573,0,0,0.049168207024029575,1
513,111,0,0,0.04474708171206226,1
384,71,0,0,0.023376623376623377,1
941,188,0,0,0.03503184713375796,1
18551,3486,0,5,0.0289995687796464,0
245,54,0,0,0.04065040650406504,1
2346,468,0,0,0.040477204942479764,1
873,59,1,0,0.18993135011441648,1
5014,966,0,0,0.03768693918245264,1
521,100,0,0,0.02681992337164751,1
355,112,0,0,0.18820224719101122,1
2125,296,2,0,0.12417685794920037,0
707,188,0,0,0.11440677966101695,0
1070,145,1,0,0.19140989729225025,1
941,97,3,0,0.21549893842887474,0
41,8,0,0,0.023809523809523808,1
2863,398,6,3,0.1696927374301676,1
882,174,0,0,0.027180067950169876,1
271,60,0,0,0.04044117647058824,1
2054,355,0,0,0.036982968369829686,0
982,196,0,0,0.052899287894201424,0
216,56,0,0,0.07373271889400922,1
495,101,0,0,0.07459677419354839,0
538,124,0,2,0.06679035250463822,1
18491,3681,0,2,0.053266277309106644,0
260,51,0,0,0.05747126436781609,0
729,165,0,0,0.045205479452054796,1
442,130,0,0,0.1580135440180587,0
5,1,0,0,0.0,0
520,145,0,0,0.11516314779270634,0
680,114,0,0,0.05433186490455213,1
4475,1145,0,1,0.11103663985701519,1
4558,1070,0,2,0.07699056810704102,0
674,175,0,1,0.06814814814814815,1
96,24,0,0,0.07216494845360824,0
222,55,0,0,0.04484304932735426,1
2592,386,3,0,0.10991129965291169,0
176,47,0,0,0.10734463276836158,1
2844,609,0,0,0.09384885764499121,0
2946,542,0,1,0.022056328469630133,0
262,31,1,0,0.09505703422053231,0
3573,732,0,1,0.01594851706771125,1
1397,265,0,0,0.09585121602288985,1
1930,403,0,0,0.047643707923355774,1
2045,260,4,0,0.15884652981427175,0
1482,306,0,7,0.03843560350640594,0
196,33,1,0,0.14720812182741116,0
1105,267,0,0,0.1112115732368897,0
